molecule_chembl_id,molecule_pref_name,max_phase,full_mwt,num_ro5_violations,alogp,compound_key,canonical_smiles,standard_type,standard_relation,standard_value,standard_units,pchembl_value,data_validity_comment,activity_comment,uo_units,ligand_efficiency,ligand_efficiency_bei,ligand_efficiency_le,ligand_efficiency_lle,ligand_efficiency_sei,potential_duplicate,assay_chembl_id,assay_description,assay_type,bao_format,bao_label,assay_organism,assay_tissue_chembl_id,assay_tissue_name,assay_cell_type,assay_subcellular_fraction,assay_parameters,assay_variant_accession,assay_variant_mutation,target_chembl_id,target_pref_name,target_organism,target_type,document_chembl_id,src_id,src_description,document_journal,document_year,cell_chembl_id,properties,action_type,standard_text_value,value
CHEMBL3238004,,,594.57,2,4.53,,CC[C@@H](C)[C@]12Oc3cc(C4=C(O)C(=O)C(c5ccc(O)cc5)=C(O)C4=O)ccc3O[N@@+]1([O-])C(O)=C([C@@H](C)CC)N(O)C2=O,EC50,=,18000.0,nM,4.75,,,UO_0000065,,,,,,0,CHEMBL3241008,Antioxidant activity assessed as potassium ferric cyanide ion reducing power after 20 mins by absorbance analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,18.0
CHEMBL3238005,,,594.57,2,4.53,,CC[C@@H](C)[C@]12Oc3cc(C4=C(O)C(=O)C(c5ccc(O)cc5)=C(O)C4=O)ccc3O[N@+]1([O-])C(O)=C([C@@H](C)CC)N(O)C2=O,EC50,=,17000.0,nM,4.77,,,UO_0000065,,,,,,0,CHEMBL3241008,Antioxidant activity assessed as potassium ferric cyanide ion reducing power after 20 mins by absorbance analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,17.0
CHEMBL3238006,,,494.45,0,4.13,,CC(=O)Oc1c(OC(C)=O)c(-c2ccc(O)cc2)c(OC(C)=O)c(OC(C)=O)c1-c1ccc(O)cc1,EC50,>,50000.0,nM,,,,UO_0000065,,,,,,0,CHEMBL3241008,Antioxidant activity assessed as potassium ferric cyanide ion reducing power after 20 mins by absorbance analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,50.0
CHEMBL3238007,,,410.38,0,3.69,,CC(=O)Oc1c(OC(C)=O)c(-c2ccc(O)cc2)c(O)c(O)c1-c1ccc(O)cc1,EC50,>,50000.0,nM,,,,UO_0000065,,,,,,0,CHEMBL3241008,Antioxidant activity assessed as potassium ferric cyanide ion reducing power after 20 mins by absorbance analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,50.0
CHEMBL1972790,,,426.38,0,3.40,,CC(=O)Oc1c(OC(C)=O)c(-c2ccc(O)c(O)c2)c(O)c(O)c1-c1ccc(O)cc1,EC50,=,31000.0,nM,4.51,,,UO_0000065,,,,,,0,CHEMBL3241008,Antioxidant activity assessed as potassium ferric cyanide ion reducing power after 20 mins by absorbance analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,31.0
CHEMBL3238008,,,340.29,0,2.19,,O=C1C(O)=C(c2ccc(O)c(O)c2)C(=O)C(O)=C1c1ccc(O)cc1,EC50,=,13000.0,nM,4.89,,,UO_0000065,,,,,,0,CHEMBL3241008,Antioxidant activity assessed as potassium ferric cyanide ion reducing power after 20 mins by absorbance analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,13.0
CHEMBL3238009,,,424.36,0,3.93,,CC(=O)Oc1c(-c2ccc(O)cc2)c(O)c2oc3cc(O)c(O)cc3c2c1OC(C)=O,EC50,=,37000.0,nM,4.43,,,UO_0000065,,,,,,0,CHEMBL3241008,Antioxidant activity assessed as potassium ferric cyanide ion reducing power after 20 mins by absorbance analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,37.0
CHEMBL3238010,,,680.66,3,5.74,,CC[C@@H](C)[C@]12Oc3cc(-c4c(O)c(O)c(-c5ccc(O)cc5)c(OC(C)=O)c4OC(C)=O)ccc3O[N@+]1([O-])C(O)=C([C@@H](C)CC)N(O)C2=O,EC50,=,22000.0,nM,4.66,,,UO_0000065,,,,,,0,CHEMBL3241008,Antioxidant activity assessed as potassium ferric cyanide ion reducing power after 20 mins by absorbance analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,22.0
CHEMBL3238011,,,722.70,3,5.96,,CC[C@@H](C)[C@]12Oc3cc(-c4c(O)c(O)c(-c5ccc(OC(C)=O)cc5)c(OC(C)=O)c4OC(C)=O)ccc3O[N@+]1([O-])C(O)=C([C@@H](C)CC)N(O)C2=O,EC50,=,17000.0,nM,4.77,,,UO_0000065,,,,,,0,CHEMBL3241008,Antioxidant activity assessed as potassium ferric cyanide ion reducing power after 20 mins by absorbance analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,17.0
CHEMBL3238012,,,680.66,3,5.74,,CC[C@@H](C)[C@]12Oc3cc(-c4c(O)c(O)c(-c5ccc(O)cc5)c(OC(C)=O)c4OC(C)=O)ccc3O[N@@+]1([O-])C(O)=C([C@@H](C)CC)N(O)C2=O,EC50,=,29000.0,nM,4.54,,,UO_0000065,,,,,,0,CHEMBL3241008,Antioxidant activity assessed as potassium ferric cyanide ion reducing power after 20 mins by absorbance analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,29.0
CHEMBL196,ASCORBIC ACID,4.0,176.12,0,-1.41,,O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,EC50,=,48000.0,nM,4.32,,,UO_0000065,,,,,,0,CHEMBL3241008,Antioxidant activity assessed as potassium ferric cyanide ion reducing power after 20 mins by absorbance analysis,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,48.0
CHEMBL3238004,,,594.57,2,4.53,,CC[C@@H](C)[C@]12Oc3cc(C4=C(O)C(=O)C(c5ccc(O)cc5)=C(O)C4=O)ccc3O[N@@+]1([O-])C(O)=C([C@@H](C)CC)N(O)C2=O,IC50,=,27000.0,nM,4.57,,,UO_0000065,,,,,,0,CHEMBL3241009,Antioxidant activity in mouse liver assessed as inhibition of Fe2+/ascorbate system-induced lipid peroxidation by measuring MDA content after 1.5 hrs,F,BAO_0000221,tissue-based format,,,,,,,,,CHEMBL613580,Liver,Mus musculus,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,27.0
CHEMBL3238005,,,594.57,2,4.53,,CC[C@@H](C)[C@]12Oc3cc(C4=C(O)C(=O)C(c5ccc(O)cc5)=C(O)C4=O)ccc3O[N@+]1([O-])C(O)=C([C@@H](C)CC)N(O)C2=O,IC50,=,27000.0,nM,4.57,,,UO_0000065,,,,,,0,CHEMBL3241009,Antioxidant activity in mouse liver assessed as inhibition of Fe2+/ascorbate system-induced lipid peroxidation by measuring MDA content after 1.5 hrs,F,BAO_0000221,tissue-based format,,,,,,,,,CHEMBL613580,Liver,Mus musculus,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,27.0
CHEMBL3238006,,,494.45,0,4.13,,CC(=O)Oc1c(OC(C)=O)c(-c2ccc(O)cc2)c(OC(C)=O)c(OC(C)=O)c1-c1ccc(O)cc1,IC50,=,30000.0,nM,4.52,,,UO_0000065,,,,,,0,CHEMBL3241009,Antioxidant activity in mouse liver assessed as inhibition of Fe2+/ascorbate system-induced lipid peroxidation by measuring MDA content after 1.5 hrs,F,BAO_0000221,tissue-based format,,,,,,,,,CHEMBL613580,Liver,Mus musculus,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,30.0
CHEMBL3238007,,,410.38,0,3.69,,CC(=O)Oc1c(OC(C)=O)c(-c2ccc(O)cc2)c(O)c(O)c1-c1ccc(O)cc1,IC50,>,200000.0,nM,,Outside typical range,,UO_0000065,,,,,,0,CHEMBL3241009,Antioxidant activity in mouse liver assessed as inhibition of Fe2+/ascorbate system-induced lipid peroxidation by measuring MDA content after 1.5 hrs,F,BAO_0000221,tissue-based format,,,,,,,,,CHEMBL613580,Liver,Mus musculus,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,200.0
CHEMBL1972790,,,426.38,0,3.40,,CC(=O)Oc1c(OC(C)=O)c(-c2ccc(O)c(O)c2)c(O)c(O)c1-c1ccc(O)cc1,IC50,=,29000.0,nM,4.54,,,UO_0000065,,,,,,0,CHEMBL3241009,Antioxidant activity in mouse liver assessed as inhibition of Fe2+/ascorbate system-induced lipid peroxidation by measuring MDA content after 1.5 hrs,F,BAO_0000221,tissue-based format,,,,,,,,,CHEMBL613580,Liver,Mus musculus,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,29.0
CHEMBL3238008,,,340.29,0,2.19,,O=C1C(O)=C(c2ccc(O)c(O)c2)C(=O)C(O)=C1c1ccc(O)cc1,IC50,=,49000.0,nM,4.31,,,UO_0000065,,,,,,0,CHEMBL3241009,Antioxidant activity in mouse liver assessed as inhibition of Fe2+/ascorbate system-induced lipid peroxidation by measuring MDA content after 1.5 hrs,F,BAO_0000221,tissue-based format,,,,,,,,,CHEMBL613580,Liver,Mus musculus,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,49.0
CHEMBL3238009,,,424.36,0,3.93,,CC(=O)Oc1c(-c2ccc(O)cc2)c(O)c2oc3cc(O)c(O)cc3c2c1OC(C)=O,IC50,=,71000.0,nM,4.15,,,UO_0000065,,,,,,0,CHEMBL3241009,Antioxidant activity in mouse liver assessed as inhibition of Fe2+/ascorbate system-induced lipid peroxidation by measuring MDA content after 1.5 hrs,F,BAO_0000221,tissue-based format,,,,,,,,,CHEMBL613580,Liver,Mus musculus,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,71.0
CHEMBL3238010,,,680.66,3,5.74,,CC[C@@H](C)[C@]12Oc3cc(-c4c(O)c(O)c(-c5ccc(O)cc5)c(OC(C)=O)c4OC(C)=O)ccc3O[N@+]1([O-])C(O)=C([C@@H](C)CC)N(O)C2=O,IC50,=,31000.0,nM,4.51,,,UO_0000065,,,,,,0,CHEMBL3241009,Antioxidant activity in mouse liver assessed as inhibition of Fe2+/ascorbate system-induced lipid peroxidation by measuring MDA content after 1.5 hrs,F,BAO_0000221,tissue-based format,,,,,,,,,CHEMBL613580,Liver,Mus musculus,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,31.0
CHEMBL3238011,,,722.70,3,5.96,,CC[C@@H](C)[C@]12Oc3cc(-c4c(O)c(O)c(-c5ccc(OC(C)=O)cc5)c(OC(C)=O)c4OC(C)=O)ccc3O[N@+]1([O-])C(O)=C([C@@H](C)CC)N(O)C2=O,IC50,=,54000.0,nM,4.27,,,UO_0000065,,,,,,0,CHEMBL3241009,Antioxidant activity in mouse liver assessed as inhibition of Fe2+/ascorbate system-induced lipid peroxidation by measuring MDA content after 1.5 hrs,F,BAO_0000221,tissue-based format,,,,,,,,,CHEMBL613580,Liver,Mus musculus,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,54.0
CHEMBL3238012,,,680.66,3,5.74,,CC[C@@H](C)[C@]12Oc3cc(-c4c(O)c(O)c(-c5ccc(O)cc5)c(OC(C)=O)c4OC(C)=O)ccc3O[N@@+]1([O-])C(O)=C([C@@H](C)CC)N(O)C2=O,IC50,=,73000.0,nM,4.14,,,UO_0000065,,,,,,0,CHEMBL3241009,Antioxidant activity in mouse liver assessed as inhibition of Fe2+/ascorbate system-induced lipid peroxidation by measuring MDA content after 1.5 hrs,F,BAO_0000221,tissue-based format,,,,,,,,,CHEMBL613580,Liver,Mus musculus,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,73.0
CHEMBL3238004,,,594.57,2,4.53,,CC[C@@H](C)[C@]12Oc3cc(C4=C(O)C(=O)C(c5ccc(O)cc5)=C(O)C4=O)ccc3O[N@@+]1([O-])C(O)=C([C@@H](C)CC)N(O)C2=O,Activity,,,,,,Active,,,,,,,0,CHEMBL3241010,Antioxidant activity against hydroxyl radicals-induced pBR322 DNA damage at 200 uM by ethidium bromide staining,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,
CHEMBL3238005,,,594.57,2,4.53,,CC[C@@H](C)[C@]12Oc3cc(C4=C(O)C(=O)C(c5ccc(O)cc5)=C(O)C4=O)ccc3O[N@+]1([O-])C(O)=C([C@@H](C)CC)N(O)C2=O,Activity,,,,,,Active,,,,,,,0,CHEMBL3241010,Antioxidant activity against hydroxyl radicals-induced pBR322 DNA damage at 200 uM by ethidium bromide staining,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,
CHEMBL3238006,,,494.45,0,4.13,,CC(=O)Oc1c(OC(C)=O)c(-c2ccc(O)cc2)c(OC(C)=O)c(OC(C)=O)c1-c1ccc(O)cc1,Activity,,,,,,Active,,,,,,,0,CHEMBL3241010,Antioxidant activity against hydroxyl radicals-induced pBR322 DNA damage at 200 uM by ethidium bromide staining,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,
CHEMBL3238007,,,410.38,0,3.69,,CC(=O)Oc1c(OC(C)=O)c(-c2ccc(O)cc2)c(O)c(O)c1-c1ccc(O)cc1,Activity,,,,,,Active,,,,,,,0,CHEMBL3241010,Antioxidant activity against hydroxyl radicals-induced pBR322 DNA damage at 200 uM by ethidium bromide staining,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,
CHEMBL1972790,,,426.38,0,3.40,,CC(=O)Oc1c(OC(C)=O)c(-c2ccc(O)c(O)c2)c(O)c(O)c1-c1ccc(O)cc1,Activity,,,,,,Active,,,,,,,0,CHEMBL3241010,Antioxidant activity against hydroxyl radicals-induced pBR322 DNA damage at 200 uM by ethidium bromide staining,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,
CHEMBL3238008,,,340.29,0,2.19,,O=C1C(O)=C(c2ccc(O)c(O)c2)C(=O)C(O)=C1c1ccc(O)cc1,Activity,,,,,,Active,,,,,,,0,CHEMBL3241010,Antioxidant activity against hydroxyl radicals-induced pBR322 DNA damage at 200 uM by ethidium bromide staining,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,
CHEMBL3238009,,,424.36,0,3.93,,CC(=O)Oc1c(-c2ccc(O)cc2)c(O)c2oc3cc(O)c(O)cc3c2c1OC(C)=O,Activity,,,,,,Active,,,,,,,0,CHEMBL3241010,Antioxidant activity against hydroxyl radicals-induced pBR322 DNA damage at 200 uM by ethidium bromide staining,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,
CHEMBL3238010,,,680.66,3,5.74,,CC[C@@H](C)[C@]12Oc3cc(-c4c(O)c(O)c(-c5ccc(O)cc5)c(OC(C)=O)c4OC(C)=O)ccc3O[N@+]1([O-])C(O)=C([C@@H](C)CC)N(O)C2=O,Activity,,,,,,Active,,,,,,,0,CHEMBL3241010,Antioxidant activity against hydroxyl radicals-induced pBR322 DNA damage at 200 uM by ethidium bromide staining,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,
CHEMBL3238011,,,722.70,3,5.96,,CC[C@@H](C)[C@]12Oc3cc(-c4c(O)c(O)c(-c5ccc(OC(C)=O)cc5)c(OC(C)=O)c4OC(C)=O)ccc3O[N@+]1([O-])C(O)=C([C@@H](C)CC)N(O)C2=O,Activity,,,,,,Active,,,,,,,0,CHEMBL3241010,Antioxidant activity against hydroxyl radicals-induced pBR322 DNA damage at 200 uM by ethidium bromide staining,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,
CHEMBL3238012,,,680.66,3,5.74,,CC[C@@H](C)[C@]12Oc3cc(-c4c(O)c(O)c(-c5ccc(O)cc5)c(OC(C)=O)c4OC(C)=O)ccc3O[N@@+]1([O-])C(O)=C([C@@H](C)CC)N(O)C2=O,Activity,,,,,,Active,,,,,,,0,CHEMBL3241010,Antioxidant activity against hydroxyl radicals-induced pBR322 DNA damage at 200 uM by ethidium bromide staining,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,
CHEMBL3238004,,,594.57,2,4.53,,CC[C@@H](C)[C@]12Oc3cc(C4=C(O)C(=O)C(c5ccc(O)cc5)=C(O)C4=O)ccc3O[N@@+]1([O-])C(O)=C([C@@H](C)CC)N(O)C2=O,Activity,,,,,,Not Active,,,,,,,0,CHEMBL3241011,Antioxidant activity against hydroxyl radicals-induced pBR322 DNA damage at 100 uM by ethidium bromide staining,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,
CHEMBL3238005,,,594.57,2,4.53,,CC[C@@H](C)[C@]12Oc3cc(C4=C(O)C(=O)C(c5ccc(O)cc5)=C(O)C4=O)ccc3O[N@+]1([O-])C(O)=C([C@@H](C)CC)N(O)C2=O,Activity,,,,,,Not Active,,,,,,,0,CHEMBL3241011,Antioxidant activity against hydroxyl radicals-induced pBR322 DNA damage at 100 uM by ethidium bromide staining,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,
CHEMBL3238006,,,494.45,0,4.13,,CC(=O)Oc1c(OC(C)=O)c(-c2ccc(O)cc2)c(OC(C)=O)c(OC(C)=O)c1-c1ccc(O)cc1,Activity,,,,,,Not Active,,,,,,,0,CHEMBL3241011,Antioxidant activity against hydroxyl radicals-induced pBR322 DNA damage at 100 uM by ethidium bromide staining,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,
CHEMBL3238007,,,410.38,0,3.69,,CC(=O)Oc1c(OC(C)=O)c(-c2ccc(O)cc2)c(O)c(O)c1-c1ccc(O)cc1,Activity,,,,,,Not Active,,,,,,,0,CHEMBL3241011,Antioxidant activity against hydroxyl radicals-induced pBR322 DNA damage at 100 uM by ethidium bromide staining,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,
CHEMBL1972790,,,426.38,0,3.40,,CC(=O)Oc1c(OC(C)=O)c(-c2ccc(O)c(O)c2)c(O)c(O)c1-c1ccc(O)cc1,Activity,,,,,,Not Active,,,,,,,0,CHEMBL3241011,Antioxidant activity against hydroxyl radicals-induced pBR322 DNA damage at 100 uM by ethidium bromide staining,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,
CHEMBL3238008,,,340.29,0,2.19,,O=C1C(O)=C(c2ccc(O)c(O)c2)C(=O)C(O)=C1c1ccc(O)cc1,Activity,,,,,,Not Active,,,,,,,0,CHEMBL3241011,Antioxidant activity against hydroxyl radicals-induced pBR322 DNA damage at 100 uM by ethidium bromide staining,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,
CHEMBL3238009,,,424.36,0,3.93,,CC(=O)Oc1c(-c2ccc(O)cc2)c(O)c2oc3cc(O)c(O)cc3c2c1OC(C)=O,Activity,,,,,,Not Active,,,,,,,0,CHEMBL3241011,Antioxidant activity against hydroxyl radicals-induced pBR322 DNA damage at 100 uM by ethidium bromide staining,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,
CHEMBL3238010,,,680.66,3,5.74,,CC[C@@H](C)[C@]12Oc3cc(-c4c(O)c(O)c(-c5ccc(O)cc5)c(OC(C)=O)c4OC(C)=O)ccc3O[N@+]1([O-])C(O)=C([C@@H](C)CC)N(O)C2=O,Activity,,,,,,Not Active,,,,,,,0,CHEMBL3241011,Antioxidant activity against hydroxyl radicals-induced pBR322 DNA damage at 100 uM by ethidium bromide staining,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,
CHEMBL3238011,,,722.70,3,5.96,,CC[C@@H](C)[C@]12Oc3cc(-c4c(O)c(O)c(-c5ccc(OC(C)=O)cc5)c(OC(C)=O)c4OC(C)=O)ccc3O[N@+]1([O-])C(O)=C([C@@H](C)CC)N(O)C2=O,Activity,,,,,,Not Active,,,,,,,0,CHEMBL3241011,Antioxidant activity against hydroxyl radicals-induced pBR322 DNA damage at 100 uM by ethidium bromide staining,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,
CHEMBL3238012,,,680.66,3,5.74,,CC[C@@H](C)[C@]12Oc3cc(-c4c(O)c(O)c(-c5ccc(O)cc5)c(OC(C)=O)c4OC(C)=O)ccc3O[N@@+]1([O-])C(O)=C([C@@H](C)CC)N(O)C2=O,Activity,,,,,,Not Active,,,,,,,0,CHEMBL3241011,Antioxidant activity against hydroxyl radicals-induced pBR322 DNA damage at 100 uM by ethidium bromide staining,F,BAO_0000019,assay format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3232905,1,,J Nat Prod,2014,,,,,
CHEMBL608,PROBUCOL,4.0,516.86,2,9.91,,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,Inhibition,,,%,,,,UO_0000187,,,,,,0,CHEMBL3864951,Antioxidant activity assessed as inhibition of Meo-AMVN-derived peroxyl radicals-induced fucoxanthin consumption at 50 uM,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3864156,1,,Bioorg Med Chem Lett,2016,,,,,
CHEMBL723,CARVEDILOL,4.0,406.48,0,3.74,,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,Inhibition,,,%,,,,UO_0000187,,,,,,0,CHEMBL3864951,Antioxidant activity assessed as inhibition of Meo-AMVN-derived peroxyl radicals-induced fucoxanthin consumption at 50 uM,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3864156,1,,Bioorg Med Chem Lett,2016,,,,,
CHEMBL628,PENTOXIFYLLINE,4.0,278.31,0,0.19,,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,Inhibition,,,%,,,,UO_0000187,,,,,,0,CHEMBL3864951,Antioxidant activity assessed as inhibition of Meo-AMVN-derived peroxyl radicals-induced fucoxanthin consumption at 50 uM,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3864156,1,,Bioorg Med Chem Lett,2016,,,,,
CHEMBL51085,EBSELEN,3.0,274.18,,,,O=c1c2ccccc2[se]n1-c1ccccc1,Inhibition,,,%,,,,UO_0000187,,,,,,0,CHEMBL3864951,Antioxidant activity assessed as inhibition of Meo-AMVN-derived peroxyl radicals-induced fucoxanthin consumption at 50 uM,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3864156,1,,Bioorg Med Chem Lett,2016,,,,,
CHEMBL290916,EDARAVONE,4.0,174.20,0,1.80,,CC1=NN(c2ccccc2)C(=O)C1,Inhibition,,,%,,,,UO_0000187,,,,,,0,CHEMBL3864951,Antioxidant activity assessed as inhibition of Meo-AMVN-derived peroxyl radicals-induced fucoxanthin consumption at 50 uM,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3864156,1,,Bioorg Med Chem Lett,2016,,,,,
CHEMBL47,ALPHA-TOCOPHEROL,,430.72,1,8.84,,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,Inhibition,,,%,,,Active,UO_0000187,,,,,,0,CHEMBL3864951,Antioxidant activity assessed as inhibition of Meo-AMVN-derived peroxyl radicals-induced fucoxanthin consumption at 50 uM,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3864156,1,,Bioorg Med Chem Lett,2016,,,,,
CHEMBL408,TROGLITAZONE,4.0,441.55,0,4.37,,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,Inhibition,,,%,,,Active,UO_0000187,,,,,,0,CHEMBL3864951,Antioxidant activity assessed as inhibition of Meo-AMVN-derived peroxyl radicals-induced fucoxanthin consumption at 50 uM,F,BAO_0000019,assay format,,,,,,,,,CHEMBL2362975,No relevant target,,,CHEMBL3864156,1,,Bioorg Med Chem Lett,2016,,,,,
CHEMBL608,PROBUCOL,4.0,516.86,2,9.91,,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,Inhibition,,,%,,,Active,UO_0000187,,,,,,0,CHEMBL3864952,Antioxidant activity in 10% C57BL/6J mouse plasma assessed as inhibition of AAPH-derived peroxyl radicals-induced pyranine consumption at 50 uM,F,BAO_0000366,cell-free format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3864156,1,,Bioorg Med Chem Lett,2016,,,,,
CHEMBL723,CARVEDILOL,4.0,406.48,0,3.74,,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,Inhibition,,,%,,,,UO_0000187,,,,,,0,CHEMBL3864952,Antioxidant activity in 10% C57BL/6J mouse plasma assessed as inhibition of AAPH-derived peroxyl radicals-induced pyranine consumption at 50 uM,F,BAO_0000366,cell-free format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3864156,1,,Bioorg Med Chem Lett,2016,,,,,
CHEMBL628,PENTOXIFYLLINE,4.0,278.31,0,0.19,,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,Inhibition,,,%,,,,UO_0000187,,,,,,0,CHEMBL3864952,Antioxidant activity in 10% C57BL/6J mouse plasma assessed as inhibition of AAPH-derived peroxyl radicals-induced pyranine consumption at 50 uM,F,BAO_0000366,cell-free format,,,,,,,,,CHEMBL3879801,NON-PROTEIN TARGET,,,CHEMBL3864156,1,,Bioorg Med Chem Lett,2016,,,,,
